timestamp,object_id,motion_state,range_m,azimuth_deg,elevation_deg,x,y,z,vRel,snr,direction,classification
2025-07-31T14:55:13.342348,28,SPEEDING,7.61,0.0,0.0,1.35,7.46,0.6,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.413419,28,SPEEDING,7.62,0.0,0.0,1.39,7.47,0.61,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.477063,28,SPEEDING,7.64,0.0,0.0,1.43,7.48,0.62,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.540486,28,SPEEDING,7.65,0.0,0.0,1.48,7.48,0.62,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.605741,28,SPEEDING,7.67,0.0,0.0,1.52,7.49,0.63,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.668250,28,SPEEDING,7.68,0.0,0.0,1.56,7.5,0.64,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.731922,28,SPEEDING,7.7,0.0,0.0,1.6,7.5,0.64,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.794635,28,SPEEDING,7.71,0.0,0.0,1.64,7.51,0.65,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.855788,28,SPEEDING,7.73,0.0,0.0,1.68,7.52,0.66,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.920828,28,SPEEDING,7.74,0.0,0.0,1.72,7.52,0.66,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:13.985735,28,SPEEDING,7.76,0.0,0.0,1.76,7.53,0.67,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:14.050610,28,SPEEDING,7.78,0.0,0.0,1.8,7.53,0.68,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:14.119821,28,SPEEDING,7.79,0.0,0.0,1.84,7.54,0.68,0.75,2.0,RIGHT,HUMAN
2025-07-31T14:55:19.668575,0,MOVING,5.45,0.0,0.0,0.97,5.34,0.47,0.21,2.0,AWAY,HUMAN
2025-07-31T14:55:19.730605,0,MOVING,5.43,0.0,0.0,0.97,5.33,0.47,0.21,2.0,AWAY,HUMAN
2025-07-31T14:55:19.793096,0,MOVING,5.42,0.0,0.0,0.96,5.32,0.47,0.21,2.0,AWAY,HUMAN
2025-07-31T14:55:19.855850,0,MOVING,5.41,0.0,0.0,0.96,5.3,0.48,0.22,2.0,AWAY,HUMAN
2025-07-31T14:55:19.918637,0,MOVING,5.4,0.0,0.0,0.96,5.29,0.49,0.21,2.0,AWAY,HUMAN
2025-07-31T14:55:19.980628,0,MOVING,5.39,0.0,0.0,0.96,5.28,0.48,0.19,2.0,AWAY,HUMAN
