timestamp,object_id,motion_state,range_m,azimuth_deg,elevation_deg,x,y,z,vRel,snr,direction,classification
2025-07-31T16:51:47.587433,HUMAN_20250731_165147_7,MOVING,0.96,-1.6907030994762118,-1.3610760390371521,-0.21,0.94,-0.02,0.11,2.0,TOWARDS,HUMAN
2025-07-31T16:51:48.042774,HUMAN_20250731_165148_7,MOVING,0.96,-1.7934607718978341,-0.14081306761109044,-0.22,0.93,-0.0,0.1,2.0,TOWARDS,HUMAN
2025-07-31T16:51:48.459981,HUMAN_20250731_165148_7,MOVING,0.96,-1.693865765175801,-0.836224599482687,-0.21,0.94,-0.01,0.12,2.0,TOWARDS,HUMAN
2025-07-31T16:51:48.868806,HUMAN_20250731_165148_7,MOVING,0.98,-1.5717443140900458,-1.2011738957640774,-0.19,0.96,-0.02,0.15,2.0,TOWARDS,HUMAN
2025-07-31T16:51:49.257536,HUMAN_20250731_165149_7,MOVING,0.99,-1.4446515603515941,-1.9257449070402026,-0.18,0.97,-0.03,0.17,2.0,TOWARDS,HUMAN
2025-07-31T16:51:49.648876,HUMAN_20250731_165149_7,MOVING,0.99,-1.5599313052874424,-1.4651051163428614,-0.19,0.97,-0.03,0.15,2.0,TOWARDS,HUMAN
2025-07-31T16:51:50.040905,HUMAN_20250731_165150_7,MOVING,0.99,-1.5915925876962258,-0.7969066819098427,-0.19,0.97,-0.01,0.15,2.0,TOWARDS,HUMAN
2025-07-31T16:51:50.488356,HUMAN_20250731_165150_7,MOVING,0.99,-1.3564981259751692,-1.0927051748360583,-0.17,0.98,-0.02,0.19,2.0,TOWARDS,HUMAN
2025-07-31T16:51:50.919923,HUMAN_20250731_165150_7,MOVING,1.0,-1.3677726608468534,-0.9524821686860917,-0.17,0.98,-0.02,0.19,2.0,TOWARDS,HUMAN
2025-07-31T16:51:51.451471,HUMAN_20250731_165151_7,MOVING,0.91,-1.4307530762388772,3.3331072591301054,-0.17,0.89,0.05,0.08,2.0,RIGHT,HUMAN
2025-07-31T16:51:51.892381,HUMAN_20250731_165151_7,MOVING,0.91,-1.2952125806018706,1.8190401750072258,-0.16,0.9,0.03,0.1,2.0,RIGHT,HUMAN
2025-07-31T16:51:52.314440,HUMAN_20250731_165152_7,MOVING,0.92,-1.1578221124486654,0.42506548978722053,-0.14,0.91,0.01,0.14,2.0,RIGHT,HUMAN
2025-07-31T16:51:52.740732,HUMAN_20250731_165152_7,MOVING,0.93,-1.0811944763263288,-1.0121483822720643,-0.13,0.92,-0.02,0.17,2.0,RIGHT,HUMAN
2025-07-31T16:51:53.150270,HUMAN_20250731_165153_7,MOVING,0.96,-1.111245326252979,-1.3916748699318235,-0.14,0.95,-0.02,0.21,2.0,TOWARDS,HUMAN
2025-07-31T16:51:53.581841,HUMAN_20250731_165153_7,MOVING,0.98,-1.014199388405366,-2.1909899347589676,-0.12,0.97,-0.04,0.26,2.0,TOWARDS,HUMAN
2025-07-31T16:51:58.344600,HUMAN_20250731_165158_7,SPEEDING,7.76,0.0,0.0,0.82,7.71,0.33,0.62,2.0,TOWARDS,HUMAN
2025-07-31T16:51:58.344600,HUMAN_20250731_165158_260,STATIONARY,0.01,0.0,0.0,0.01,0.01,0.0,0.04,2.0,STATIC,HUMAN
2025-07-31T16:51:58.888123,HUMAN_20250731_165158_7,SPEEDING,8.11,0.0,0.0,0.92,8.03,0.7,0.51,2.0,TOWARDS,HUMAN
2025-07-31T16:51:58.888123,HUMAN_20250731_165158_18,SPEEDING,8.77,0.0,0.0,-2.93,8.15,1.38,0.67,2.0,TOWARDS,HUMAN
2025-07-31T16:51:58.888123,HUMAN_20250731_165158_4,SPEEDING,12.17,0.0,0.0,1.26,12.04,1.2,0.7,2.0,TOWARDS,HUMAN
2025-07-31T16:51:59.793382,HUMAN_20250731_165159_7,SPEEDING,8.15,0.0,0.0,0.95,8.07,0.66,0.56,2.0,TOWARDS,HUMAN
2025-07-31T16:51:59.793382,HUMAN_20250731_165159_18,SPEEDING,8.81,0.0,0.0,-2.95,8.19,1.39,0.67,2.0,TOWARDS,HUMAN
2025-07-31T16:52:00.347401,HUMAN_20250731_165200_7,SPEEDING,8.19,0.0,0.0,0.97,8.1,0.68,0.57,2.0,TOWARDS,HUMAN
2025-07-31T16:52:00.347401,HUMAN_20250731_165200_18,SPEEDING,8.85,0.0,0.0,-2.96,8.22,1.4,0.67,2.0,TOWARDS,HUMAN
2025-07-31T16:52:00.902964,HUMAN_20250731_165200_7,SPEEDING,8.24,0.0,0.0,0.99,8.15,0.7,0.62,2.0,TOWARDS,HUMAN
2025-07-31T16:52:00.902964,HUMAN_20250731_165200_18,SPEEDING,8.88,0.0,0.0,-2.98,8.25,1.4,0.67,2.0,TOWARDS,HUMAN
2025-07-31T16:52:01.391631,HUMAN_20250731_165201_7,SPEEDING,8.28,0.0,0.0,1.01,8.18,0.71,0.63,2.0,TOWARDS,HUMAN
2025-07-31T16:52:01.391631,HUMAN_20250731_165201_18,SPEEDING,8.92,0.0,0.0,-3.0,8.28,1.41,0.67,2.0,TOWARDS,HUMAN
2025-07-31T16:52:01.963423,HUMAN_20250731_165201_7,SPEEDING,8.32,0.0,0.0,1.04,8.22,0.71,0.66,2.0,TOWARDS,HUMAN
2025-07-31T16:52:01.963423,HUMAN_20250731_165201_18,SPEEDING,8.96,0.0,0.0,-3.02,8.31,1.42,0.67,2.0,TOWARDS,HUMAN
2025-07-31T16:52:02.470013,HUMAN_20250731_165202_7,SPEEDING,8.36,0.0,0.0,1.06,8.26,0.73,0.67,2.0,TOWARDS,HUMAN
2025-07-31T16:52:02.470013,HUMAN_20250731_165202_18,STATIONARY,3.01,0.0,0.0,-3.01,0.0,0.0,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:03.974706,HUMAN_20250731_165203_22,MOVING,8.14,5.509781696939993,4.151022876516453,2.12,7.83,0.59,0.49,2.0,RIGHT,HUMAN
2025-07-31T16:52:04.427409,HUMAN_20250731_165204_22,MOVING,8.15,4.522389833080248,4.291702903527017,1.74,7.94,0.61,0.28,2.0,TOWARDS,HUMAN
2025-07-31T16:52:04.868945,HUMAN_20250731_165204_22,MOVING,8.15,4.567329795828019,3.9111319660010815,1.76,7.94,0.56,0.28,2.0,LEFT,HUMAN
2025-07-31T16:52:05.317015,HUMAN_20250731_165205_22,MOVING,8.15,4.726647735226164,3.685867617862679,1.82,7.93,0.52,0.22,2.0,TOWARDS,HUMAN
2025-07-31T16:52:05.780788,HUMAN_20250731_165205_22,MOVING,8.15,4.576749242363008,3.5604871462460292,1.76,7.94,0.51,0.33,2.0,LEFT,HUMAN
2025-07-31T16:52:06.226157,HUMAN_20250731_165206_22,MOVING,8.14,4.249268776040388,4.646130740335787,1.63,7.95,0.66,0.55,2.0,LEFT,HUMAN
2025-07-31T16:52:06.674239,HUMAN_20250731_165206_22,SPEEDING,8.14,4.205657557941875,4.816337733543599,1.62,7.95,0.68,0.58,2.0,LEFT,HUMAN
2025-07-31T16:52:07.188067,HUMAN_20250731_165207_22,STATIONARY,8.1,0.0,0.0,1.48,7.94,0.68,0.02,2.0,STATIC,HUMAN
2025-07-31T16:52:07.188067,HUMAN_20250731_165207_17,MOVING,5.89,0.0,0.0,-1.25,5.72,0.63,0.15,2.0,TOWARDS,HUMAN
2025-07-31T16:52:07.645835,HUMAN_20250731_165207_22,STATIONARY,8.1,0.0,0.0,1.48,7.94,0.68,0.02,2.0,STATIC,HUMAN
2025-07-31T16:52:07.645835,HUMAN_20250731_165207_17,MOVING,5.9,0.0,0.0,-1.23,5.73,0.68,0.11,2.0,TOWARDS,HUMAN
2025-07-31T16:52:08.032272,HUMAN_20250731_165208_22,MOVING,8.1,0.0,0.0,1.46,7.94,0.66,0.05,2.0,STATIC,HUMAN
2025-07-31T16:52:08.032272,HUMAN_20250731_165208_17,MOVING,5.9,0.0,0.0,-1.23,5.73,0.65,0.09,2.0,TOWARDS,HUMAN
2025-07-31T16:52:08.425488,HUMAN_20250731_165208_22,MOVING,8.1,0.0,0.0,1.46,7.94,0.66,0.05,2.0,STATIC,HUMAN
2025-07-31T16:52:08.425488,HUMAN_20250731_165208_17,MOVING,5.9,0.0,0.0,-1.22,5.74,0.65,0.09,2.0,TOWARDS,HUMAN
2025-07-31T16:52:08.843803,HUMAN_20250731_165208_22,MOVING,8.1,0.0,0.0,1.46,7.94,0.66,0.05,2.0,STATIC,HUMAN
2025-07-31T16:52:08.843803,HUMAN_20250731_165208_17,MOVING,5.91,0.0,0.0,-1.21,5.74,0.7,0.11,2.0,RIGHT,HUMAN
2025-07-31T16:52:09.244347,HUMAN_20250731_165209_22,MOVING,8.1,0.0,0.0,1.46,7.94,0.66,0.05,2.0,STATIC,HUMAN
2025-07-31T16:52:09.244347,HUMAN_20250731_165209_17,MOVING,5.92,0.0,0.0,-1.19,5.76,0.62,0.18,2.0,TOWARDS,HUMAN
2025-07-31T16:52:09.648421,HUMAN_20250731_165209_22,MOVING,8.1,0.0,0.0,1.46,7.94,0.66,0.05,2.0,STATIC,HUMAN
2025-07-31T16:52:09.648421,HUMAN_20250731_165209_17,MOVING,5.93,0.0,0.0,-1.18,5.79,0.47,0.24,2.0,TOWARDS,HUMAN
2025-07-31T16:52:10.773568,HUMAN_20250731_165210_17,STATIONARY,6.18,0.0,0.0,-0.78,6.13,0.32,0.02,2.0,STATIC,HUMAN
2025-07-31T16:52:10.773568,HUMAN_20250731_165210_24,STATIONARY,6.32,0.0,0.0,-0.03,6.25,0.93,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:11.170809,HUMAN_20250731_165211_17,STATIONARY,6.18,0.0,0.0,-0.78,6.13,0.32,0.02,2.0,STATIC,HUMAN
2025-07-31T16:52:11.170809,HUMAN_20250731_165211_24,STATIONARY,6.32,0.0,0.0,-0.03,6.25,0.93,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:11.576240,HUMAN_20250731_165211_17,STATIONARY,6.18,0.0,0.0,-0.78,6.13,0.32,0.02,2.0,STATIC,HUMAN
2025-07-31T16:52:11.576240,HUMAN_20250731_165211_24,STATIONARY,6.32,0.0,0.0,-0.03,6.25,0.93,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:11.977221,HUMAN_20250731_165211_17,STATIONARY,6.18,0.0,0.0,-0.78,6.13,0.32,0.02,2.0,STATIC,HUMAN
2025-07-31T16:52:11.977221,HUMAN_20250731_165211_24,STATIONARY,6.32,0.0,0.0,-0.03,6.25,0.93,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:12.376812,HUMAN_20250731_165212_17,STATIONARY,6.18,0.0,0.0,-0.78,6.13,0.32,0.02,2.0,STATIC,HUMAN
2025-07-31T16:52:12.376812,HUMAN_20250731_165212_24,STATIONARY,6.32,0.0,0.0,-0.03,6.25,0.93,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:12.786991,HUMAN_20250731_165212_17,STATIONARY,6.19,0.0,0.0,-0.78,6.13,0.31,0.01,2.0,STATIC,HUMAN
2025-07-31T16:52:12.786991,HUMAN_20250731_165212_24,STATIONARY,6.32,0.0,0.0,-0.03,6.25,0.93,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:13.185410,HUMAN_20250731_165213_17,STATIONARY,6.19,0.0,0.0,-0.78,6.13,0.31,0.01,2.0,STATIC,HUMAN
2025-07-31T16:52:13.185410,HUMAN_20250731_165213_24,STATIONARY,6.32,0.0,0.0,-0.03,6.25,0.93,0.0,2.0,STATIC,HUMAN
2025-07-31T16:52:13.582994,HUMAN_20250731_165213_17,STATIONARY,6.19,0.0,0.0,-0.78,6.13,0.31,0.01,2.0,STATIC,HUMAN
2025-07-31T16:52:13.582994,HUMAN_20250731_165213_24,MOVING,6.32,0.0,0.0,-0.01,6.26,0.82,0.04,2.0,STATIC,HUMAN
2025-07-31T16:52:13.980268,HUMAN_20250731_165213_17,STATIONARY,6.19,0.0,0.0,-0.78,6.13,0.31,0.01,2.0,STATIC,HUMAN
2025-07-31T16:52:13.980268,HUMAN_20250731_165213_24,MOVING,6.31,0.0,0.0,0.04,6.28,0.65,0.12,2.0,RIGHT,HUMAN
2025-07-31T16:52:14.371628,HUMAN_20250731_165214_17,STATIONARY,6.19,0.0,0.0,-0.78,6.13,0.31,0.01,2.0,STATIC,HUMAN
2025-07-31T16:52:14.371628,HUMAN_20250731_165214_24,SPEEDING,6.31,0.0,0.0,0.06,6.3,0.42,0.16,2.0,RIGHT,HUMAN
2025-07-31T16:52:14.940819,HUMAN_20250731_165214_17,STATIONARY,6.09,0.0,0.0,-0.92,6.02,0.3,0.04,2.0,STATIC,HUMAN
2025-07-31T16:52:14.940819,HUMAN_20250731_165214_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.08,2.0,LEFT,HUMAN
2025-07-31T16:52:15.332965,HUMAN_20250731_165215_17,STATIONARY,6.09,0.0,0.0,-0.91,6.02,0.31,0.04,2.0,STATIC,HUMAN
2025-07-31T16:52:15.332965,HUMAN_20250731_165215_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.08,2.0,LEFT,HUMAN
2025-07-31T16:52:15.727255,HUMAN_20250731_165215_17,STATIONARY,6.09,0.0,0.0,-0.91,6.02,0.31,0.04,2.0,STATIC,HUMAN
2025-07-31T16:52:15.727255,HUMAN_20250731_165215_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.08,2.0,LEFT,HUMAN
2025-07-31T16:52:16.127979,HUMAN_20250731_165216_17,STATIONARY,6.09,0.0,0.0,-0.92,6.02,0.31,0.04,2.0,STATIC,HUMAN
2025-07-31T16:52:16.127979,HUMAN_20250731_165216_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.08,2.0,LEFT,HUMAN
2025-07-31T16:52:16.564954,HUMAN_20250731_165216_17,STATIONARY,6.1,0.0,0.0,-0.91,6.02,0.31,0.05,2.0,STATIC,HUMAN
2025-07-31T16:52:16.564954,HUMAN_20250731_165216_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.08,2.0,LEFT,HUMAN
2025-07-31T16:52:16.987909,HUMAN_20250731_165216_17,STATIONARY,6.1,0.0,0.0,-0.9,6.02,0.32,0.06,2.0,RIGHT,HUMAN
2025-07-31T16:52:16.987909,HUMAN_20250731_165216_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.08,2.0,LEFT,HUMAN
2025-07-31T16:52:17.392741,HUMAN_20250731_165217_17,STATIONARY,6.1,0.0,0.0,-0.9,6.02,0.32,0.06,2.0,RIGHT,HUMAN
2025-07-31T16:52:17.392741,HUMAN_20250731_165217_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.07,2.0,LEFT,HUMAN
2025-07-31T16:52:17.828465,HUMAN_20250731_165217_17,STATIONARY,6.1,0.0,0.0,-0.9,6.02,0.32,0.06,2.0,RIGHT,HUMAN
2025-07-31T16:52:17.828465,HUMAN_20250731_165217_24,STATIONARY,6.17,0.0,0.0,0.14,6.17,0.13,0.07,2.0,LEFT,HUMAN
2025-07-31T16:52:18.239921,HUMAN_20250731_165218_17,STATIONARY,6.1,0.0,0.0,-0.9,6.02,0.32,0.06,2.0,RIGHT,HUMAN
