timestamp,object_id,motion_state,range_m,azimuth_deg,elevation_deg,x,y,z,vRel,snr,direction,classification
2025-07-31T11:57:37.240177,0,MOVING,0.64,0.0,0.0,0.06,0.63,0.16,0.27,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.316117,1,MOVING,3.31,0.0,0.0,0.11,3.31,0.31,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.376243,1,MOVING,3.31,0.0,0.0,0.11,3.31,0.29,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.435432,1,MOVING,3.3,0.0,0.0,0.12,3.3,0.28,0.09,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.495571,1,MOVING,3.3,0.0,0.0,0.12,3.3,0.28,0.09,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.555843,1,MOVING,3.3,0.0,0.0,0.12,3.3,0.29,0.09,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.616289,1,MOVING,3.3,0.0,0.0,0.12,3.3,0.29,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.676693,1,MOVING,3.3,0.0,0.0,0.11,3.3,0.28,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.737800,1,MOVING,3.3,0.0,0.0,0.11,3.3,0.28,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.797220,1,MOVING,3.3,0.0,0.0,0.1,3.3,0.28,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.859723,1,MOVING,3.3,0.0,0.0,0.1,3.29,0.29,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.919675,1,MOVING,3.29,0.0,0.0,0.1,3.29,0.29,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:37.979639,1,MOVING,3.29,0.0,0.0,0.1,3.29,0.29,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.043640,1,MOVING,3.29,0.0,0.0,0.1,3.29,0.3,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.102952,1,MOVING,3.29,0.0,0.0,0.1,3.29,0.3,0.12,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.162925,1,MOVING,3.3,0.0,0.0,0.1,3.29,0.3,0.12,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.222875,1,MOVING,3.29,0.0,0.0,0.1,3.29,0.31,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.282943,1,MOVING,3.29,0.0,0.0,0.11,3.29,0.31,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.342935,1,MOVING,3.29,0.0,0.0,0.11,3.29,0.31,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.402908,1,MOVING,3.29,0.0,0.0,0.1,3.29,0.3,0.12,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.464044,1,MOVING,3.29,0.0,0.0,0.1,3.28,0.31,0.11,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.524422,1,MOVING,3.28,0.0,0.0,0.1,3.28,0.31,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.584826,1,MOVING,3.28,0.0,0.0,0.09,3.28,0.31,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.645409,1,MOVING,3.28,0.0,0.0,0.1,3.28,0.32,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.705139,1,STATIONARY,3.28,0.0,0.0,0.1,3.27,0.32,0.08,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.765534,1,MOVING,3.28,0.0,0.0,0.1,3.27,0.32,0.08,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.825527,1,STATIONARY,3.27,0.0,0.0,0.1,3.27,0.32,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.884786,1,STATIONARY,3.27,0.0,0.0,0.1,3.27,0.31,0.08,2.0,TOWARDS,HUMAN
2025-07-31T11:57:38.947334,1,STATIONARY,3.27,0.0,0.0,0.1,3.27,0.31,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.006614,1,STATIONARY,3.27,0.0,0.0,0.1,3.27,0.33,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.067208,1,STATIONARY,3.27,0.0,0.0,0.1,3.27,0.33,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.127638,1,STATIONARY,3.27,0.0,0.0,0.1,3.27,0.33,0.08,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.189781,1,MOVING,3.27,0.0,0.0,0.1,3.27,0.33,0.08,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.253612,1,MOVING,3.27,0.0,0.0,0.1,3.27,0.33,0.09,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.317504,1,MOVING,3.27,0.0,0.0,0.1,3.27,0.33,0.1,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.381612,1,STATIONARY,3.26,0.0,0.0,0.1,3.26,0.32,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.445301,1,STATIONARY,3.26,0.0,0.0,0.1,3.26,0.33,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.506652,1,STATIONARY,3.26,0.0,0.0,0.11,3.26,0.34,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.566222,1,STATIONARY,3.26,0.0,0.0,0.11,3.26,0.35,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.626503,1,STATIONARY,3.26,0.0,0.0,0.12,3.25,0.37,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.686716,1,STATIONARY,3.25,0.0,0.0,0.11,3.25,0.38,0.06,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.746893,1,STATIONARY,3.26,0.0,0.0,0.11,3.25,0.37,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.808729,1,STATIONARY,3.25,0.0,0.0,0.11,3.25,0.36,0.07,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.868309,1,STATIONARY,3.25,0.0,0.0,0.11,3.25,0.37,0.06,2.0,TOWARDS,HUMAN
2025-07-31T11:57:39.928003,1,STATIONARY,3.25,0.0,0.0,0.11,3.24,0.37,0.04,2.0,STATIC,HUMAN
2025-07-31T11:57:39.987850,1,STATIONARY,3.24,0.0,0.0,0.1,3.24,0.36,0.02,2.0,STATIC,HUMAN
