timestamp,object_id,motion_state,range_m,azimuth_deg,elevation_deg,x,y,z,vRel,snr,direction,classification
2025-07-31T11:09:47.552463,obj_0.9_-0.04,MOVING,0.92,0.0,0.0,-0.05,0.92,0.1,0.13,5.0,STATIC,HUMAN
2025-07-31T11:09:47.552504,obj_3.3_-0.04,STATIONARY,3.25,0.0,0.0,-0.21,3.25,0.49,0.04,5.0,STATIC,HUMAN
2025-07-31T11:09:47.552463,obj_0.9_-0.04,MOVING,0.92,0.0,0.0,-0.05,0.92,0.1,0.13,5.0,STATIC,HUMAN
2025-07-31T11:09:47.552504,obj_3.3_-0.04,STATIONARY,3.25,0.0,0.0,-0.21,3.25,0.49,0.04,5.0,STATIC,HUMAN
2025-07-31T11:09:47.676430,obj_0.9_-0.02,MOVING,0.92,0.0,0.0,-0.04,0.92,0.12,0.11,5.0,STATIC,HUMAN
2025-07-31T11:09:47.676525,obj_3.2_-0.08,STATIONARY,3.24,0.0,0.0,-0.21,3.23,0.49,0.08,5.0,STATIC,HUMAN
2025-07-31T11:09:47.676430,obj_0.9_-0.02,MOVING,0.92,0.0,0.0,-0.04,0.92,0.12,0.11,5.0,STATIC,HUMAN
2025-07-31T11:09:47.676525,obj_3.2_-0.08,STATIONARY,3.24,0.0,0.0,-0.21,3.23,0.49,0.08,5.0,STATIC,HUMAN
2025-07-31T11:09:47.795069,obj_1.0_0.05,STATIONARY,0.96,0.0,0.0,0.03,0.96,0.11,0.08,5.0,STATIC,HUMAN
2025-07-31T11:09:47.795096,obj_3.2_-0.07,STATIONARY,3.24,0.0,0.0,-0.2,3.23,0.49,0.08,5.0,STATIC,HUMAN
2025-07-31T11:09:47.795069,obj_1.0_0.05,STATIONARY,0.96,0.0,0.0,0.03,0.96,0.11,0.08,5.0,STATIC,HUMAN
2025-07-31T11:09:47.795096,obj_3.2_-0.07,STATIONARY,3.24,0.0,0.0,-0.2,3.23,0.49,0.08,5.0,STATIC,HUMAN
2025-07-31T11:09:47.915057,obj_1.0_0.06,STATIONARY,0.96,0.0,0.0,0.02,0.96,0.11,0.07,5.0,STATIC,HUMAN
